doc_id,cited_by_count,topic,topic_weight,topic_label,hex_colour,topic x,topic y
8292,0,8,0.10913165170071379,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.386999,1.133351
8293,0,1,0.09767891634814252,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-0.6641377,0.1773579
8294,0,8,0.1971051039635594,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.492095,0.21942979
8295,0,15,0.09940174667027671,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.1883364,10.491421
8296,0,7,0.05390389401541215,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.304591,6.1427946
8297,0,2,0.017756818320740584,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.125384,1.8992848
8298,0,17,0.04487178772635763,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.8222842,7.237727
8299,0,2,0.05659023608924853,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.0097,2.3513725
8300,0,16,0.05929582516980511,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.8843006,7.1615753
8301,0,17,0.09535466368908657,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.0859613,8.668343
8302,0,17,0.08141647319714818,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.753602,7.413042
8303,0,11,0.051646956964849,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.6193395,1.2748247
8304,0,9,0.07047186726410148,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.7196217,7.620255
8305,0,2,0.014923895594498518,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.320713,1.3427436
8306,0,10,0.08935823600872855,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.91310775,12.280501
8307,0,19,0.11360691870153557,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.5692058,3.4020112
8308,0,10,0.07803727872369322,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.1082237,11.918373
8309,0,5,0.0845860299463517,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.5603528,4.928593
8310,0,14,0.11794410510185568,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.0586693,2.471253
8311,0,15,0.08502402581256568,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.256856,9.6008625
8312,0,2,0.035004346935861165,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.184889,2.356231
8313,0,17,0.10411260732379145,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9207261,8.089519
8314,0,1,0.09764579185565897,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-0.99779886,0.6347775
8315,0,1,0.12065687712116903,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.7212517,0.5092739
8316,0,4,0.06766388264028861,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,-0.08458692,0.7235119
8317,0,1,0.11173855364534066,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.3456265,1.3505584
8318,0,1,0.06628356703718365,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-0.50505954,1.3544623
8319,0,1,0.07687977898987952,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.4819447,-0.9042953
8320,0,1,0.05888719705230575,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.2438104,-0.72887814
8321,0,1,0.08750179508060207,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.5449057,-0.64290833
8322,0,1,0.08706431563598124,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6775374,0.4435303
8323,0,1,0.12437858154013468,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.1452383,-0.34909797
8324,0,1,0.06902383782243246,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6513469,0.14583394
8325,0,17,0.04706537150598524,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.9924312,6.9619756
8326,0,17,0.12045897266901189,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.0856748,8.525795
8327,0,17,0.11489250184890731,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.1085486,8.612919
8328,0,17,0.060154323363795226,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9483964,8.677913
8329,0,17,0.09677310148868684,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9773822,8.298709
8330,0,8,0.20962419871594842,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.0491714,0.6508778
8331,0,17,0.08652993615710253,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.412957,7.679495
8332,0,17,0.09997649685770378,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.7722535,8.211235
8333,0,17,0.13621930371566796,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.1324425,8.448399
8334,0,16,0.06381799385574603,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,2.1429653,6.85186
8335,0,13,0.09588199809505993,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,2.7222238,9.816488
8336,0,4,0.09290409023555217,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.26261163,5.6473117
8337,0,17,0.07061618308667424,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.317498,8.415713
8338,0,7,0.05204349774648627,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,4.0498233,5.1369386
8339,0,17,0.09700632349264243,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.196149,8.49041
8340,0,15,0.08058720030322952,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,6.0801353,10.312073
8341,0,13,0.055764180314174336,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,3.165861,9.127377
8342,0,17,0.031591122626207155,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,0.13782644,8.243789
8343,0,8,0.09149272309747185,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,3.8956747,0.77278787
8344,0,1,0.09988918325697306,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.4590551,-0.6163838
8345,0,15,0.06202078756796073,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,5.604541,11.256639
8346,0,10,0.10297145941786802,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.8982782,11.106265
8347,0,1,0.08726006923681241,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,0.060816377,0.32262895
8348,0,9,0.035154085924262196,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.3956547,8.222854
8349,0,2,0.05559210592352554,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.255243,2.449402
8350,0,17,0.08494402140468951,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.1307476,8.623015
8351,0,3,0.016737892328149605,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.4613711,10.062338
8352,0,17,0.034037711223221516,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.7905565,9.165162
8353,0,10,0.015197024758976668,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.1183355,10.777311
8354,0,5,0.021302430915886704,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,1.5787767,5.03743
8355,0,1,0.07644649418830192,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.672528,0.11801702
8356,0,17,0.11559395371107957,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.9455116,8.151147
8357,0,1,0.08689233843618,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.8868492,-0.546604
8358,0,0,0.030395008941071142,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,1.8859963,8.056113
8359,0,5,0.1260715028987114,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.6029444,3.8999865
8360,0,4,0.1881263876572799,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.09466001,3.988155
8361,0,3,0.07754952020793789,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.9578288,11.783519
8362,0,17,0.04193735472457044,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.87833476,8.69847
8363,0,7,0.05644127195732765,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.8290606,3.924454
8364,0,13,0.06249645212621184,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,3.2804787,8.259389
8365,0,17,0.07521100001439618,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.1841388,10.327112
8366,0,3,0.11416406296561284,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-0.87525177,12.431142
8367,0,14,0.14799571758902372,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.0384593,2.4353187
8368,0,13,0.09536263143681976,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,3.9434443,10.448267
8369,0,5,0.013846255854218026,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,1.5344546,9.047699
8370,0,13,0.04549909308194467,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.666874,8.257461
8371,0,8,0.06260225595378306,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,3.886884,0.7965263
8372,0,2,0.07196853961416909,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.703396,2.1585784
8373,0,13,0.05763487507065396,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,2.022187,9.938575
8374,0,16,0.0362813080053022,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.8321928,6.806024
8375,0,14,0.1812459868826967,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.2326987,2.4260395
8376,0,1,0.10212512771422548,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-1.6550447,0.092943236
8377,0,10,0.03223173229649075,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.84145135,11.646533
8378,0,17,0.0308355988693452,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,0.11089779,9.810578
8379,0,1,0.12965248931823234,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-2.2205358,0.2844012
8380,0,17,0.062089924293249776,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-1.9945809,8.244143
8381,0,10,0.02141109959189291,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.78013027,10.92001
8382,0,17,0.02528944717257172,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,0.13210876,9.752737
8383,0,10,0.0596732423732646,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.021062117,10.687734
8384,0,19,0.07138135199187139,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.17289,2.6412451
8385,0,3,0.045053864999182645,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,1.9866538,9.808672
8386,0,17,0.025890464650462075,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.1617272,7.5380726
8387,0,14,0.037361276265949414,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,5.08099,3.9684806
8388,0,11,0.15697131729494493,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.6531734,1.2052909
8389,0,7,0.11067787119474165,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.2355213,5.120824
8390,0,7,0.1288786148203931,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.3385844,5.313628
8391,0,19,0.03557485566880206,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.768417,2.9568236
8392,0,9,0.039965122732684336,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.4641385,8.3489685
8393,0,7,0.024230754405049525,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,5.9853597,5.793542
8394,0,14,0.06412820686050952,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.6084166,3.2972753
8395,0,17,0.02194835669318188,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-2.8357542,7.20298
8396,0,11,0.15773617147796842,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.9794726,0.5410175
8397,0,8,0.08121285785365412,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,4.458743,1.3694398
8398,0,9,0.028312289944496694,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.707489,9.020596
8399,0,5,0.05036636270706454,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-2.796704,4.5497656
8400,0,11,0.044582633071622794,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,5.9864078,2.172485
8401,0,16,0.11225820054051654,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.658787,7.1190405
8402,0,13,0.025224863328724725,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,3.9172528,9.307688
8403,0,18,0.03934305998393064,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,10.193305,3.070571
8404,0,3,0.13189036065459522,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.222463,11.170759
8405,0,5,0.02530656900209973,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-2.147106,4.561045
8406,0,13,0.0482885408266393,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,1.7257288,8.159996
8407,0,1,0.06803488726307269,1: [n=319] dan|yang|dengan|di|dbd|pada|penelitian|demam|ini|adalah,#3cb44b,-0.91692966,-0.08007166
8408,0,16,0.045065986523196336,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,-0.058414288,6.1187735
8409,0,13,0.022009226638533805,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,1.1482835,8.333806
8410,0,12,0.10669759463098522,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.470109,5.602455
